url_length,domain_length,path_length,num_dots,num_hyphens,num_underscores,num_slashes,num_query_marks,num_ampersands,num_equals,has_at_symbol,has_ip_address,uses_https,num_subdomains,has_suspicious_tld,num_digits,num_digits_domain,num_special_chars,has_port,url_entropy,domain_entropy,num_suspicious_keywords,is_shortened,path_double_slash,has_redirect,domain_has_numbers,query_length,num_query_params,has_fragment,url_depth,has_deceptive_https,label
57,14,19,1,1,1,3,1,1,0,0,0,1,0,0,6,1,3,0,3.8914,3.4316,0,0,0,0,0,17,0,0,4,0,0
40,10,9,2,0,0,4,0,2,0,0,0,0,0,0,0,0,2,0,3.561,3.0659,0,0,0,0,0,14,1,0,2,0,0
97,23,52,4,0,1,6,1,2,1,0,0,0,1,0,7,0,2,0,4.1289,3.7467,0,0,1,0,0,24,4,1,2,0,1
49,11,28,1,0,0,5,0,1,0,0,0,1,0,0,0,2,1,0,2.6778,2.4114,0,0,0,0,0,31,0,0,4,0,0
67,22,23,3,2,0,6,1,0,2,0,0,1,0,1,13,2,7,0,4.6189,3.3731,1,0,1,0,1,6,5,1,4,0,1
48,7,24,1,0,1,3,1,3,3,0,0,1,0,0,0,0,4,0,4.2316,2.749,0,0,0,0,0,0,0,0,1,0,0
103,17,41,3,0,1,5,1,2,1,1,0,1,3,0,12,2,4,1,3.7004,3.5565,1,0,0,0,0,43,4,1,3,0,1
52,9,17,2,0,0,2,0,2,2,0,0,1,2,0,6,0,5,0,2.8614,2.6975,0,0,0,0,1,4,2,0,4,0,0
80,8,37,2,4,0,5,1,0,2,0,1,1,2,1,6,0,3,0,4.5573,2.9151,3,0,1,1,1,12,1,0,6,0,1
68,24,34,5,0,0,3,0,1,0,0,0,0,1,1,7,1,7,1,4.7634,2.9709,3,0,0,1,1,11,3,0,5,0,1
47,12,1,2,0,0,2,1,0,0,0,0,1,0,0,0,0,7,0,2.8863,3.3253,0,0,0,0,0,14,2,0,2,0,0
48,13,24,2,0,0,4,0,1,1,0,0,0,0,0,1,0,5,0,3.9775,2.9441,0,0,1,0,1,3,2,0,1,0,0
96,16,24,3,0,0,5,0,0,4,0,0,1,1,0,4,3,5,0,5.305,3.503,1,0,1,0,0,3,0,0,5,0,1
15,11,6,1,0,0,2,1,2,2,0,0,1,0,0,0,0,3,0,3.1729,2.6642,1,0,0,0,1,21,1,0,3,0,0
108,26,16,2,1,1,4,2,1,3,0,0,1,0,1,8,2,10,1,4.5583,3.063,2,0,0,1,0,52,1,0,3,0,1
46,14,26,2,0,0,4,0,1,0,0,0,1,1,0,4,0,6,1,3.6341,2.4854,0,0,0,0,0,0,1,0,3,0,0
45,12,1,1,0,0,3,0,2,0,0,0,1,0,0,3,0,4,0,3.7338,3.4009,0,0,0,0,1,6,1,1,2,0,0
37,16,15,1,0,0,5,1,0,1,0,0,1,0,0,5,0,5,0,3.2614,2.8436,0,0,0,0,0,14,0,0,1,0,0
44,4,0,3,1,0,3,1,0,0,0,0,1,0,0,3,0,2,0,4.1228,2.239,0,0,0,0,0,7,1,0,2,0,0
71,21,26,3,1,2,6,2,2,2,1,1,0,0,0,6,3,9,0,3.1949,4.3165,1,1,0,0,1,39,3,0,4,0,1
98,37,22,4,0,0,4,2,2,2,0,0,1,2,0,11,1,5,0,3.9425,3.5743,3,0,1,0,1,50,2,0,5,0,1
58,14,21,1,0,0,2,1,0,1,0,0,1,0,0,2,0,5,0,3.4446,3.2385,0,0,0,1,0,20,0,0,3,0,0
50,13,17,1,0,0,4,0,1,1,0,0,1,0,0,7,0,3,0,3.4931,3.4356,0,0,1,0,0,17,0,0,2,0,0
89,26,42,3,1,1,5,1,1,4,1,0,0,1,0,5,3,9,0,3.8481,2.9916,0,0,0,0,1,0,2,1,5,0,1
88,22,38,3,3,0,4,0,3,2,1,0,1,0,1,12,2,4,0,3.4739,3.418,1,0,0,0,0,0,2,0,3,0,1
30,5,8,1,0,0,5,0,1,1,0,0,1,0,0,2,0,2,0,3.2663,2.5414,0,0,0,0,0,9,2,0,1,0,0
116,17,22,3,1,1,6,2,1,1,0,1,0,0,1,6,0,7,1,5.0583,2.7559,1,0,1,0,0,21,3,0,5,0,1
38,6,9,3,1,0,4,0,1,0,0,0,0,0,0,7,1,3,0,3.6634,3.271,0,1,0,0,0,22,0,0,3,0,0
53,11,29,1,0,0,2,1,2,0,0,0,1,0,0,4,1,1,0,4.0034,3.262,0,0,0,0,0,21,0,0,3,0,0
75,16,6,2,4,1,6,1,3,3,0,0,0,3,1,8,1,12,0,4.0236,3.4831,0,0,0,0,1,48,1,0,2,0,1
36,14,19,2,0,0,3,1,0,1,0,0,1,0,0,3,0,2,0,3.538,2.9202,0,0,0,0,0,16,1,0,2,0,0
15,15,18,2,0,0,4,1,0,3,0,0,0,0,0,3,0,5,0,4.7447,2.0901,0,0,0,0,0,0,0,0,4,0,0
28,13,14,1,0,0,2,0,0,0,0,0,1,1,0,3,0,3,0,3.4403,2.7602,1,0,0,0,0,0,0,0,2,0,0
35,9,12,2,1,0,2,0,0,3,0,0,1,1,0,3,0,2,0,3.2735,2.9497,0,0,0,0,0,0,1,0,3,0,0
35,14,15,4,1,1,4,2,1,0,0,1,1,0,1,5,1,1,1,3.7495,3.0295,0,0,1,0,1,37,1,0,3,0,1
105,24,21,3,2,1,6,1,0,1,0,0,0,3,1,10,3,10,0,3.7871,3.7282,3,0,0,0,1,25,1,0,3,0,1
61,17,20,2,0,0,5,0,0,1,0,0,1,0,0,5,0,3,0,3.4625,2.8384,0,0,0,0,0,1,0,0,4,0,0
92,17,35,2,4,0,5,0,1,3,1,1,0,2,0,4,2,6,0,3.3597,2.9941,1,1,0,0,1,22,3,0,3,0,1
43,18,24,3,3,0,6,0,0,1,0,0,0,2,0,10,0,10,0,3.8662,3.8399,0,0,0,0,1,42,1,0,4,0,1
67,12,18,2,0,0,2,0,0,2,0,0,0,0,0,5,0,5,0,3.0924,3.0667,1,0,0,0,0,17,1,0,3,0,0
81,27,34,3,0,0,5,1,0,2,1,0,0,0,0,19,3,12,0,3.7958,3.6066,2,0,0,1,0,23,3,0,5,0,1
77,14,45,2,2,1,5,2,2,0,0,0,0,4,1,10,3,6,0,4.4563,3.7769,2,0,0,0,1,0,1,0,5,1,1
28,15,14,1,0,0,4,1,0,3,0,1,1,1,0,4,0,3,0,3.7172,2.3992,0,0,0,0,0,0,0,0,4,0,0
98,33,5,5,3,0,5,1,3,0,0,0,1,1,0,4,4,8,0,4.216,3.5808,1,0,1,0,0,24,2,0,3,0,1
85,13,5,3,1,1,7,0,2,2,1,0,0,1,1,5,2,9,1,4.5782,4.3454,1,0,0,0,1,21,1,0,5,0,1
24,5,13,1,1,0,4,0,0,0,0,0,1,1,0,0,0,7,0,2.3132,2.7081,0,0,0,0,0,6,0,0,2,0,0
38,10,16,1,0,0,2,0,0,3,0,0,0,0,0,0,1,1,0,3.6258,2.2066,0,0,0,0,0,18,2,0,1,0,0
79,15,35,3,2,1,5,1,2,1,0,1,1,3,0,9,1,15,1,4.2849,3.0808,1,0,0,0,1,11,3,1,6,0,1
56,13,16,2,0,0,5,1,0,0,0,0,0,1,0,0,0,6,0,4.1166,3.412,0,0,0,0,0,9,3,0,2,0,0
58,18,8,2,1,0,3,0,0,0,0,0,1,1,0,4,2,1,0,3.4881,3.0291,0,0,0,0,0,0,1,0,1,0,0
44,7,30,1,0,1,4,0,0,0,0,0,1,1,0,6,0,0,0,3.2115,2.6196,0,0,0,0,0,10,1,0,3,0,0
35,8,5,3,1,1,3,0,0,0,0,0,1,1,0,7,3,4,0,4.0634,3.6351,0,0,0,1,1,41,1,0,3,0,1
53,12,5,3,0,0,3,0,2,0,0,0,1,0,0,7,2,10,0,4.0364,3.6364,0,0,0,0,0,0,0,0,4,0,1
58,12,12,2,0,0,5,0,2,0,0,0,1,2,0,4,0,4,0,2.4665,3.5545,0,0,0,0,0,4,0,1,2,0,0
55,4,17,1,0,1,4,1,0,0,0,0,1,0,0,2,1,3,0,3.0326,2.4374,0,0,0,0,0,3,3,0,1,0,0
41,15,25,1,0,0,3,0,1,2,0,0,1,2,0,3,0,4,0,3.6734,2.8867,0,0,1,0,1,0,3,0,4,0,0
131,17,38,5,1,1,5,1,0,3,1,0,1,1,0,10,2,9,0,4.3962,3.1957,1,0,0,1,0,21,5,1,3,0,1
23,18,9,2,1,0,4,0,0,3,0,0,1,0,0,5,0,0,1,3.5027,2.6589,0,0,0,0,0,23,1,0,3,0,0
54,6,16,2,0,0,2,0,0,0,0,0,1,0,0,4,0,4,0,3.8333,2.9868,0,0,0,1,0,7,1,0,2,0,0
95,15,55,3,1,1,7,1,4,3,1,0,1,2,1,4,2,19,0,3.5085,3.3833,1,1,0,0,0,23,3,1,2,0,1
35,8,9,2,0,0,4,1,0,1,0,0,1,0,0,1,1,3,0,3.1306,2.7444,0,0,0,0,0,6,2,0,4,0,0
106,23,37,5,0,2,5,0,1,2,0,0,1,0,0,6,2,5,0,4.3451,3.6103,3,0,1,0,1,12,0,0,2,0,1
15,17,18,1,0,0,2,0,0,2,0,0,1,0,0,3,0,6,0,3.9209,2.219,1,0,0,0,1,26,1,0,1,0,0
41,18,20,1,1,0,2,1,0,1,0,0,0,1,0,2,0,3,0,3.7065,2.3478,0,0,0,0,0,24,0,0,1,0,0
87,21,21,2,2,0,5,2,3,3,0,1,1,0,1,3,1,11,0,4.5667,3.0673,1,1,0,0,1,52,1,0,2,0,1
41,22,10,5,1,0,5,0,3,4,0,1,0,3,1,6,1,6,0,4.2435,4.2377,1,0,0,0,0,23,2,0,3,0,1
87,17,11,4,2,0,5,1,1,2,0,0,1,1,1,6,2,4,1,3.6212,4.0509,1,1,1,0,0,0,1,0,3,0,1
46,7,18,2,1,1,2,1,0,1,0,0,1,1,0,1,0,3,1,3.9467,3.0366,0,0,0,0,0,0,0,0,1,0,0
24,10,15,3,0,0,4,0,1,1,0,0,0,0,0,3,2,2,0,3.8106,2.7955,0,0,0,0,0,6,1,0,1,0,0
93,27,41,2,2,0,4,2,4,0,1,0,0,3,0,16,0,2,0,3.1614,3.4584,1,0,0,0,0,0,0,0,2,0,1
88,26,5,4,0,2,6,0,0,1,0,0,1,2,0,5,2,9,0,4.1915,3.8206,1,1,0,0,1,42,5,0,5,0,1
50,12,19,2,2,0,3,0,0,0,0,0,1,0,0,2,2,5,0,3.9786,3.2873,0,0,0,0,0,11,1,0,2,0,0
63,11,12,1,1,1,2,0,1,1,0,0,1,0,0,2,0,4,0,4.1995,2.8018,0,0,0,0,1,0,1,0,1,0,0
45,12,22,2,0,0,2,0,2,1,0,0,1,1,0,1,1,6,0,2.4196,3.0526,0,0,0,0,1,0,0,0,3,0,0
32,10,10,2,0,0,2,0,0,0,0,0,1,0,1,7,0,8,1,4.34,3.3587,0,0,0,0,0,20,2,0,3,0,0
74,16,42,2,3,1,7,0,2,0,1,1,1,3,1,5,2,3,0,3.5395,3.2952,2,1,1,0,1,38,1,0,4,0,1
75,19,38,5,3,2,6,2,1,2,0,0,1,2,0,0,2,13,0,4.1626,3.175,2,0,0,0,0,22,3,0,5,0,1
15,6,21,2,0,0,3,0,1,1,0,0,0,0,0,3,0,7,0,3.5887,3.0479,0,0,0,0,0,23,0,0,2,0,0
50,24,35,3,4,1,5,1,1,3,0,0,1,3,1,13,3,9,0,4.2328,3.6754,1,0,1,0,0,25,2,0,6,1,1
86,21,25,5,1,1,5,2,2,2,0,0,0,1,1,8,0,7,0,4.2489,3.8898,0,1,0,1,1,34,5,0,4,0,1
85,12,5,2,0,2,4,0,0,1,0,0,0,3,1,0,0,1,0,3.9195,2.5453,0,0,0,0,1,22,1,0,5,1,1
119,43,18,3,3,1,4,1,1,4,0,0,0,1,1,8,2,1,1,3.7463,4.7445,1,0,0,1,1,52,3,0,5,0,1
29,4,26,2,1,0,4,0,0,0,0,0,1,0,0,0,0,4,0,2.7572,2.3128,0,0,0,0,1,20,2,0,2,0,0
54,18,30,4,0,1,6,0,0,1,0,1,1,1,0,5,1,7,0,3.2494,4.8214,1,0,0,0,0,24,1,1,4,0,1
62,19,44,4,0,0,5,1,4,3,0,0,1,2,1,7,1,12,0,3.7847,4.5613,1,0,1,0,1,10,1,0,4,0,1
26,15,12,1,0,0,3,0,1,2,0,0,0,0,0,4,1,6,0,3.613,2.4741,0,0,0,0,0,13,1,0,3,0,0
61,18,16,3,2,0,5,2,1,3,0,0,1,3,1,5,2,16,0,4.1488,4.0317,2,1,1,0,0,40,5,0,3,0,1
108,29,41,5,2,1,6,0,3,3,0,0,1,2,0,5,2,7,0,4.1343,4.0926,0,0,1,1,1,0,0,0,2,0,1
40,19,13,3,0,0,2,1,0,0,0,0,1,1,0,2,0,4,0,4.1069,2.779,0,0,0,0,0,12,2,0,1,0,0
91,13,33,4,4,2,6,1,3,1,0,0,0,1,0,11,1,10,0,4.1759,3.0641,2,0,0,1,0,11,3,0,3,0,1
41,16,15,1,1,1,2,1,0,2,0,0,1,1,0,3,0,3,0,3.7628,2.7219,0,0,0,0,0,14,1,0,1,0,0
58,10,22,4,2,1,4,1,0,4,0,1,0,0,0,13,3,12,0,4.1121,3.34,1,0,0,0,0,37,2,0,5,0,1
23,13,9,2,1,0,2,0,1,2,0,0,1,0,0,4,0,5,0,4.1149,2.738,0,0,0,0,0,17,1,1,3,0,0
44,10,26,1,2,0,2,0,0,3,0,0,1,1,0,3,0,1,0,2.8372,3.1961,0,0,0,0,0,4,0,0,1,0,0
66,23,43,4,2,0,7,1,0,2,0,1,0,1,0,0,0,4,0,4.9883,2.9653,1,0,0,0,0,29,5,0,3,0,1
39,5,9,2,1,0,4,0,0,0,0,0,1,0,0,0,0,4,0,3.4476,3.1858,0,0,1,0,0,6,0,0,2,0,0
45,11,25,3,0,0,3,0,0,2,0,0,1,0,0,3,0,4,0,3.5601,2.6992,0,0,0,0,0,0,2,0,3,0,0
45,16,25,2,0,0,2,1,0,1,0,0,1,0,0,3,2,3,0,3.1731,2.6441,0,0,0,0,1,0,3,0,4,0,0
75,24,47,2,1,0,5,1,4,2,0,0,0,4,1,13,2,8,0,3.6261,4.0593,1,0,1,0,1,27,1,0,3,0,1
45,18,27,2,2,0,5,0,1,1,0,0,1,1,0,0,0,3,0,3.7994,3.1378,0,0,0,0,0,12,1,0,4,0,0
22,16,27,2,0,0,3,1,0,1,0,0,1,2,0,2,0,5,0,2.8102,2.5019,0,0,0,0,0,0,2,0,2,0,0
94,9,36,3,4,0,6,1,1,0,0,0,1,2,1,6,0,4,1,4.2663,3.7774,2,0,0,0,1,36,1,1,3,1,1
88,20,43,4,2,0,7,2,0,2,0,0,1,2,1,4,0,5,0,4.4682,3.6412,1,0,0,1,1,0,5,1,5,0,1
15,10,3,1,0,0,2,1,3,2,0,0,1,1,0,5,2,2,0,3.3586,2.9055,0,0,0,0,0,23,2,0,1,0,0
40,16,15,3,0,1,2,1,0,1,0,0,1,1,0,6,0,4,0,3.2011,2.0368,0,0,0,0,0,0,0,0,2,0,0
52,12,14,2,0,0,3,0,1,3,0,0,1,2,0,3,0,5,0,3.6279,3.5049,0,0,0,0,0,4,1,1,4,0,0
42,11,9,1,0,0,2,0,0,2,0,0,1,2,0,3,1,3,0,3.8746,2.6131,0,0,0,0,0,29,3,0,1,0,0
53,12,18,2,0,0,4,1,0,2,0,0,1,1,0,4,0,3,0,3.1201,2.3284,0,0,0,0,0,42,0,1,4,0,0
38,19,11,3,0,0,2,1,1,0,0,0,1,0,0,0,1,3,0,3.5628,2.7184,0,0,0,0,1,24,2,0,2,0,0
51,4,24,1,1,0,5,1,1,0,0,0,1,0,0,3,1,4,0,3.9239,2.6688,1,0,0,0,1,20,0,0,3,0,0
93,16,27,2,2,0,4,0,3,1,0,0,0,3,1,0,3,12,1,4.413,3.481,1,0,0,1,0,38,2,0,4,1,1
85,23,28,3,1,0,5,1,1,1,0,1,0,2,0,9,0,13,0,4.8992,4.1946,1,0,0,0,0,9,1,0,4,0,1
52,14,11,3,0,0,3,0,1,1,0,0,1,1,0,3,1,4,0,3.4844,2.5907,0,0,0,0,0,16,1,1,2,0,0
21,12,11,1,0,0,4,1,1,1,0,0,1,0,0,6,1,7,0,2.4464,2.698,0,0,0,0,1,34,2,0,4,0,0
43,11,16,1,0,0,3,1,1,3,0,0,1,1,0,3,0,3,0,3.5725,2.4758,0,0,0,0,0,0,2,0,2,0,0
54,22,34,5,1,2,6,1,3,0,0,0,1,2,1,14,1,7,1,3.0364,3.2776,3,1,0,0,1,0,5,1,4,0,1
99,15,32,2,2,1,6,1,0,2,0,0,1,1,1,12,1,6,0,4.2961,4.1241,2,0,1,0,0,9,4,0,2,0,1
62,15,21,3,0,0,2,0,1,1,0,0,1,0,0,5,2,2,0,4.0244,2.6255,1,0,0,0,0,17,2,0,3,0,0
72,4,7,1,1,1,3,0,1,1,0,0,1,0,0,3,0,3,0,2.9044,2.5354,0,0,0,0,0,8,0,0,3,0,0
23,4,6,2,0,1,4,0,1,3,0,1,1,2,0,4,1,0,0,3.5729,2.5246,1,0,0,0,0,8,0,1,4,0,0
30,26,27,5,2,0,3,1,1,2,0,0,1,3,1,15,4,1,0,3.6362,2.6763,3,0,0,0,1,35,1,0,6,0,1
98,21,32,5,4,1,6,2,0,0,0,0,0,1,1,5,0,3,0,4.5951,3.782,1,0,0,1,0,8,5,0,4,0,1
30,14,45,5,1,0,3,1,1,0,0,0,1,3,1,9,3,7,0,4.5464,3.091,1,0,1,1,1,15,2,1,4,0,1
30,16,26,3,1,1,3,2,1,1,0,0,0,1,1,12,3,14,0,3.5172,3.768,2,1,1,1,1,19,3,0,4,0,1
94,12,52,4,1,0,4,1,3,3,0,0,0,4,0,6,0,4,0,4.2847,3.3488,1,1,0,0,1,34,5,1,2,0,1
64,12,13,1,0,0,3,0,3,1,0,0,1,0,0,1,0,5,0,4.173,3.3566,0,0,0,0,0,39,1,0,4,0,0
50,7,22,2,1,0,3,1,1,3,0,0,1,0,0,5,0,2,0,3.1464,2.834,1,0,0,0,0,0,0,0,1,0,0
124,32,23,5,4,1,6,1,2,0,0,1,0,2,0,2,2,7,0,4.0885,3.6421,1,0,0,0,0,15,4,0,5,0,1
100,21,28,4,1,0,5,1,1,1,0,1,0,2,1,12,0,7,0,3.76,3.4154,1,0,1,0,0,7,0,0,2,0,1
29,14,5,1,1,0,2,0,1,0,0,0,1,1,0,4,0,2,0,3.3931,2.6631,1,0,0,0,1,15,1,0,1,0,0
74,10,8,2,0,0,3,0,1,1,0,0,1,2,0,2,0,4,0,4.5218,2.6887,0,0,0,0,0,12,0,0,2,0,0
89,8,19,4,1,0,6,1,1,0,0,1,1,3,0,8,4,10,0,4.3299,2.8504,0,0,1,0,1,17,2,0,4,0,1
79,27,63,5,3,2,4,1,1,1,1,0,1,2,1,12,3,11,0,4.4224,3.5298,3,0,1,0,0,15,0,0,4,0,1
95,16,72,2,3,0,3,1,0,3,0,1,1,0,1,8,1,3,1,4.0891,4.0201,2,0,0,0,1,25,0,1,5,0,1
55,12,12,1,1,1,2,0,1,0,0,0,1,1,1,3,1,4,0,4.1407,3.1769,1,0,0,0,1,2,1,0,2,0,0
16,10,12,2,0,0,4,1,0,0,0,0,1,0,1,1,0,4,0,3.6976,1.735,0,0,0,0,1,3,1,0,2,0,0
77,23,5,3,2,0,5,0,2,2,0,0,1,4,0,3,3,5,0,3.657,3.5721,1,0,0,1,0,16,3,0,6,0,1
49,10,14,2,1,1,2,1,0,2,0,0,1,0,0,1,0,3,0,3.06,3.4854,0,0,0,0,0,0,0,0,3,0,0
70,12,8,2,0,0,2,1,2,0,0,0,1,0,0,1,0,7,0,3.6002,2.4357,0,0,0,0,0,34,1,0,4,0,0
106,16,9,4,1,0,4,1,0,2,0,0,0,1,1,8,1,11,1,4.6656,3.6263,1,0,0,1,1,36,1,0,4,0,1
57,12,10,1,2,0,4,0,0,2,0,0,1,1,0,5,0,5,0,4.1848,2.6086,0,0,0,0,0,0,0,0,1,0,0
16,17,27,2,0,0,2,0,0,0,0,0,1,0,0,5,2,3,0,3.729,2.8372,0,0,0,0,0,20,1,0,4,0,0
89,28,41,4,3,0,3,1,2,1,0,0,0,2,1,4,4,6,0,4.36,2.3743,1,1,0,0,1,35,1,0,4,0,1
57,19,31,2,1,0,5,1,4,2,0,0,0,3,0,5,2,10,0,3.9693,3.3415,0,0,0,0,0,30,0,0,5,0,1
70,18,43,4,0,2,3,1,0,3,0,0,1,4,1,3,4,8,0,4.4895,2.005,2,0,1,0,0,37,0,0,3,0,1
58,15,13,1,0,0,3,1,3,1,0,0,0,1,1,1,1,0,0,3.6698,2.7121,0,0,0,0,0,27,0,0,1,0,0
61,32,35,2,0,2,6,0,2,1,0,0,1,4,0,4,2,6,1,3.3564,3.7496,1,0,0,1,0,0,3,1,3,0,1
90,23,5,2,2,0,6,0,0,0,0,0,0,2,1,3,2,5,0,3.6182,3.2464,2,0,1,1,0,26,0,0,2,0,1
58,17,44,4,3,0,5,0,2,1,0,0,0,2,1,5,3,7,0,4.5331,3.8148,1,0,0,0,1,2,2,0,5,0,1
30,24,36,2,1,1,6,1,1,2,1,0,1,2,0,11,2,8,0,4.1591,3.6738,2,0,0,1,0,31,1,0,3,0,1
15,18,24,2,1,0,2,1,0,1,0,0,1,0,0,0,0,3,0,2.5842,2.2658,0,0,0,0,0,8,2,0,2,0,0
62,15,9,1,0,0,3,0,0,0,0,0,1,0,0,3,0,1,0,2.7604,3.4948,0,0,1,0,0,29,2,0,1,0,0
45,8,28,2,0,1,3,0,1,1,0,0,1,1,0,3,0,6,0,3.6775,2.3385,1,0,0,0,0,0,0,0,2,0,0
108,22,42,4,4,0,5,0,1,1,1,0,0,3,0,14,0,16,1,4.4453,3.3079,1,0,1,1,1,15,0,1,4,0,1
89,14,27,3,1,2,5,0,1,1,0,0,1,1,0,3,0,9,0,3.4017,2.9918,2,0,1,1,1,31,3,1,4,0,1
104,28,33,3,3,2,4,1,4,3,1,0,1,2,1,7,0,12,0,4.0944,3.9179,0,0,0,1,1,0,5,1,5,0,1
23,13,11,2,0,0,4,1,1,0,0,0,1,0,0,2,1,5,0,3.5616,2.4863,0,0,0,0,1,25,1,0,2,0,0
81,32,27,5,2,1,6,0,1,4,0,1,1,2,1,9,4,1,0,4.616,3.3756,2,0,0,0,1,42,4,0,3,0,1
73,12,37,4,0,1,4,1,1,0,0,1,1,1,1,16,0,6,0,4.6537,3.3125,0,0,0,0,1,10,2,0,3,0,1
46,11,29,2,0,0,3,0,0,1,0,0,1,1,0,0,0,3,0,3.717,2.4564,0,0,0,0,0,13,2,0,2,0,0
91,24,48,4,0,0,6,2,2,3,0,0,1,2,0,5,1,12,0,3.6515,3.741,0,0,1,0,1,34,0,0,3,0,1
37,12,8,1,0,0,2,1,0,0,0,0,0,1,0,0,1,1,0,2.9969,2.8028,0,0,0,0,1,10,0,0,3,0,0
51,27,42,3,1,0,4,2,2,3,0,1,0,0,1,8,1,1,0,4.3794,3.9034,0,0,1,0,1,29,4,0,4,1,1
104,24,39,4,1,1,7,1,3,1,0,0,1,3,1,8,0,8,0,4.0247,2.9718,1,0,0,0,0,19,3,1,6,0,1
49,10,15,1,0,0,3,0,2,0,0,0,1,0,0,0,1,0,0,2.6096,2.578,0,0,0,0,0,20,1,0,1,0,0
37,12,21,2,1,0,3,0,0,0,0,0,1,1,1,2,0,0,0,4.6943,2.6049,0,0,0,0,0,5,1,0,3,0,0
30,27,55,3,3,0,3,1,2,0,0,0,1,1,0,11,3,1,0,4.5285,3.3129,3,0,0,0,1,30,3,0,3,0,1
78,12,33,2,2,0,6,1,1,2,0,0,1,1,1,4,1,2,0,4.6208,3.9908,1,0,1,0,0,53,3,1,3,1,1
55,14,4,1,0,1,3,1,2,1,0,0,1,1,0,5,2,5,0,3.8681,2.5011,0,0,0,0,0,4,0,1,2,0,0
59,27,36,3,1,1,6,1,2,2,0,0,0,2,1,2,0,7,0,4.6562,3.8223,1,0,1,0,0,29,2,1,4,1,1
39,13,22,2,0,0,3,0,2,1,0,0,1,0,0,0,1,3,0,3.057,2.6855,0,0,0,0,0,0,0,0,1,0,0
34,14,24,4,0,0,5,1,0,4,0,0,1,1,1,4,4,11,0,3.759,2.7583,1,1,0,0,0,45,3,0,4,0,1
29,11,20,2,0,0,3,1,0,1,0,0,1,0,0,4,0,5,0,3.7196,2.1873,0,0,0,0,0,14,0,0,2,0,0
52,5,14,1,1,0,4,0,3,0,0,0,1,1,0,5,0,3,0,3.1956,3.9121,0,0,0,0,0,4,2,0,1,0,0
15,11,10,2,0,0,3,1,0,0,0,0,1,0,0,0,1,5,0,3.7678,3.057,0,0,0,0,0,0,3,1,3,0,0
21,13,13,2,0,0,3,1,2,0,0,0,1,0,0,0,0,6,0,2.619,3.1941,0,1,0,0,0,21,2,1,3,0,0
47,11,14,3,0,0,4,1,1,0,0,0,1,0,0,3,0,3,0,4.1429,2.384,0,0,0,0,0,24,3,0,2,0,0
43,13,23,2,1,0,4,1,3,2,0,0,1,0,0,4,0,1,0,3.5184,2.5624,0,0,0,0,1,27,1,0,2,0,0
48,19,27,2,0,0,5,0,1,0,0,0,1,2,0,6,0,5,0,3.375,3.2603,0,0,0,0,1,38,1,0,2,0,0
84,22,25,4,0,0,6,2,3,1,0,0,1,3,1,7,0,5,0,4.3785,3.8867,0,1,0,0,1,19,0,0,4,0,1
49,11,10,1,1,0,4,1,1,2,0,0,1,0,0,1,0,5,0,4.0069,3.0813,0,0,0,0,0,18,1,0,1,0,0
52,15,9,1,0,0,3,0,0,0,0,0,1,1,0,3,2,2,0,3.759,3.0743,0,0,0,0,0,10,3,0,2,0,0
23,13,11,1,2,1,4,1,0,0,0,0,1,1,0,0,0,0,0,3.3692,3.0094,0,0,0,0,0,21,0,0,1,0,0
24,12,21,2,0,1,2,0,1,1,0,0,1,1,0,0,1,1,0,3.4726,2.7502,0,0,0,0,1,0,2,0,1,0,0
46,16,29,3,2,0,6,2,0,0,0,0,0,0,0,10,2,12,0,3.8215,5.0,1,0,1,1,1,0,4,0,2,0,1
37,14,31,2,1,1,5,0,0,0,0,0,1,0,0,4,0,4,0,4.0392,2.9167,0,0,0,0,0,10,1,0,3,0,0
76,10,17,1,1,0,4,0,0,0,0,0,1,1,0,1,1,8,0,3.6566,2.9279,0,0,0,0,0,4,0,0,2,0,0
30,18,27,1,0,0,3,0,1,1,0,0,1,1,0,1,0,6,0,3.7531,3.0097,0,0,0,0,0,25,3,0,4,0,0
97,22,26,5,1,0,5,1,1,2,0,1,1,2,1,8,2,7,0,4.1698,2.7983,2,0,0,0,1,0,4,1,5,0,1
47,12,8,2,1,0,5,1,1,1,0,0,1,1,0,4,0,4,0,3.375,3.0998,0,0,0,0,0,4,1,0,1,0,0
48,26,30,4,1,1,5,2,2,3,0,0,0,1,1,9,0,8,1,3.8496,2.7151,1,0,0,0,0,37,1,0,2,0,1
67,25,20,3,2,1,4,0,2,3,0,0,0,1,0,11,3,10,0,4.4715,3.335,0,1,1,0,0,23,0,1,3,0,1
45,18,18,2,1,0,2,1,1,0,0,0,1,0,0,3,0,8,0,2.732,2.8038,0,0,0,0,0,12,1,0,4,0,0
42,10,13,1,1,0,3,1,3,1,0,0,1,1,0,8,1,0,0,2.9455,2.5381,1,0,0,0,0,5,0,0,3,0,0
31,14,13,1,0,0,3,1,1,1,0,0,1,0,0,0,1,2,0,3.0668,2.2473,0,0,0,0,0,0,0,0,1,0,0
38,30,50,2,1,2,5,0,0,3,0,0,1,3,1,1,3,16,0,4.0961,3.6521,0,0,0,0,1,37,5,0,3,0,1
53,8,12,1,0,0,4,0,2,0,0,0,1,1,0,5,0,3,0,3.6204,2.8771,1,0,0,0,0,1,2,0,4,0,0
