url_length,domain_length,path_length,num_dots,num_hyphens,num_underscores,num_slashes,num_query_marks,num_ampersands,num_equals,has_at_symbol,has_ip_address,uses_https,num_subdomains,has_suspicious_tld,num_digits,num_digits_domain,num_special_chars,has_port,url_entropy,domain_entropy,num_suspicious_keywords,is_shortened,path_double_slash,has_redirect,domain_has_numbers,query_length,num_query_params,has_fragment,url_depth,label
85,29,49,2,0,0,6,0,0,0,0,0,0,0,0,2,0,1,0,4.6572,3.4661,0,0,0,0,0,0,0,0,6,1
85,29,49,2,0,0,6,0,0,0,0,0,0,0,0,2,0,1,0,4.6572,3.4661,0,0,0,0,0,0,0,0,6,1
28,13,8,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.0356,3.2389,0,0,0,0,0,0,0,0,2,1
55,17,31,2,2,0,4,0,0,0,0,0,0,1,0,7,0,0,0,4.7172,3.3372,0,0,0,0,0,0,0,0,4,1
53,33,13,3,0,0,1,0,0,0,0,0,0,1,0,4,4,0,0,4.2375,3.9683,0,0,0,0,1,0,0,0,1,1
39,31,1,3,0,0,1,0,0,0,0,0,0,2,0,2,2,0,0,3.9704,3.6711,0,0,0,0,0,0,0,0,0,1
51,31,13,4,0,0,1,0,0,0,0,0,0,2,0,2,2,0,0,4.0991,3.6711,0,0,0,0,0,0,0,0,1,1
68,20,41,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4.4441,3.6464,0,1,0,0,0,0,0,0,5,1
64,16,41,2,0,0,3,0,0,0,0,0,0,1,0,27,0,2,0,4.5741,2.9835,0,0,0,0,0,0,0,0,2,1
70,18,45,1,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,4.1945,3.1552,0,0,0,0,0,0,0,0,8,1
39,13,19,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.9427,3.1808,0,0,0,0,0,0,0,0,2,1
38,10,21,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.9553,3.3219,0,0,0,0,0,0,0,0,3,1
44,20,17,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4.1701,3.5842,0,0,0,0,0,0,0,0,2,1
58,18,33,1,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,3.9738,3.1552,0,0,0,0,0,0,0,0,5,1
95,24,64,1,0,0,7,0,0,0,0,0,0,0,0,23,0,0,0,4.7598,3.455,0,0,0,0,0,0,0,0,6,1
37,10,20,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,4.3347,3.1219,0,0,0,0,0,0,0,0,2,1
45,20,18,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4.1912,3.5219,0,0,0,0,0,0,0,0,2,1
50,18,25,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.2411,3.3083,0,0,0,0,0,0,0,0,3,1
71,14,50,1,0,0,4,0,0,0,0,0,0,0,0,25,0,2,0,4.6968,3.3788,0,0,0,0,0,0,0,0,3,1
82,21,54,2,0,0,4,0,0,0,0,0,0,0,0,22,0,0,0,4.66,3.7849,0,0,0,0,0,0,0,0,4,1
85,14,64,2,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,4.3085,3.2359,0,0,0,0,0,0,0,0,6,1
149,23,119,3,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,4.2784,3.7081,1,0,0,0,0,0,0,0,6,1
38,15,16,4,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,4.0208,3.3232,0,0,0,0,0,0,0,0,3,1
47,19,21,2,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,4.3253,3.7871,0,0,0,0,0,0,0,0,3,1
21,6,8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.749,2.585,0,1,0,0,0,0,0,0,1,1
62,26,29,3,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,4.0976,3.5035,0,0,0,0,0,0,0,0,3,1
55,19,29,2,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,4.2846,3.7871,0,0,0,0,0,0,0,0,4,1
50,21,22,3,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,4.2942,3.6897,1,0,0,0,0,0,0,0,3,1
68,31,30,3,1,0,1,0,0,0,0,0,0,1,0,3,3,0,0,4.4945,4.1715,2,0,0,0,1,0,0,0,1,1
62,25,30,3,2,0,1,0,0,0,0,0,0,1,0,3,3,0,0,4.3065,3.6039,1,0,0,0,1,0,0,0,1,1
64,27,30,3,0,0,1,0,0,0,0,0,0,1,0,2,2,0,0,4.3728,3.8064,1,0,0,0,1,0,0,0,1,1
42,14,20,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,4.0347,2.9852,0,0,0,0,0,0,0,0,2,1
49,10,32,3,0,1,4,0,0,0,0,0,0,1,0,0,0,1,0,4.1853,2.6464,0,0,0,0,0,0,0,0,4,1
36,25,3,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,4.0487,3.7533,0,0,0,0,0,0,0,0,1,1
49,19,23,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.1579,3.5766,1,0,0,0,0,0,0,0,3,1
35,12,16,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3.9789,3.1887,0,0,0,0,0,0,0,0,2,1
28,14,7,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.7499,3.182,0,0,0,0,0,0,0,0,1,1
35,13,15,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.8757,3.2389,0,0,0,0,0,0,0,0,2,1
78,23,48,2,1,0,4,0,0,0,0,0,0,1,0,15,0,0,0,4.6209,3.7081,0,0,0,0,0,0,0,0,3,1
47,22,18,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4.1027,3.7888,0,0,0,0,0,0,0,0,3,1
65,30,28,4,1,2,3,0,0,0,0,0,0,2,0,10,6,2,0,4.7455,4.0696,1,0,0,0,0,0,0,0,3,1
38,18,13,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.9457,3.6835,0,0,0,0,0,0,0,0,2,1
41,18,16,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4.1435,3.3083,0,0,0,0,0,0,0,0,2,1
77,17,53,2,0,1,8,0,0,0,0,0,0,0,0,1,0,1,0,4.4569,3.9698,1,0,0,0,0,0,0,0,8,1
67,17,43,1,0,1,8,0,0,0,0,0,0,0,0,0,0,1,0,4.3571,3.9698,1,0,0,0,0,0,0,0,7,1
65,14,44,1,0,1,4,0,0,0,0,0,0,0,0,13,0,1,0,4.6341,3.3249,0,0,0,0,0,0,0,0,3,1
43,11,25,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.1444,3.2776,0,0,0,0,0,0,0,0,3,1
70,17,46,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4.4437,3.6901,0,0,0,0,0,0,0,0,5,1
32,14,11,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.7335,3.0391,0,0,0,0,0,0,0,0,1,1
42,17,18,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,4.2321,3.4548,1,0,0,0,0,0,0,0,2,1
42,17,18,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,4.318,3.4548,1,0,0,0,0,0,0,0,2,1
40,17,16,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,4.2939,3.4548,1,0,0,0,0,0,0,0,2,1
41,17,17,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,4.2083,3.4548,1,0,0,0,0,0,0,0,2,1
40,17,16,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,4.2628,3.4548,1,0,0,0,0,0,0,0,2,1
52,27,18,3,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4.163,3.708,1,0,0,0,0,0,0,0,2,1
47,22,18,3,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4.1209,3.7322,0,0,0,0,0,0,0,0,2,1
33,17,9,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3.9344,3.5725,0,0,0,0,0,0,0,0,2,1
51,10,34,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4.3555,3.1219,0,0,0,0,0,0,0,0,5,1
85,24,54,2,1,1,3,0,0,0,0,0,0,0,0,24,0,1,0,4.8049,3.7679,0,0,0,0,0,0,0,0,3,1
73,24,42,1,1,0,3,0,0,0,0,0,0,0,0,23,0,0,0,4.6705,3.7679,0,0,0,0,0,0,0,0,2,1
45,12,26,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.1278,3.2516,0,0,0,0,0,0,0,0,3,1
34,12,15,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.1134,3.2516,0,0,0,0,0,0,0,0,2,1
77,15,55,2,0,0,4,0,0,0,0,0,0,0,0,19,0,0,0,4.492,3.3736,0,0,0,0,0,0,0,0,4,1
39,14,18,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,4.0887,3.2359,0,0,0,0,0,0,0,0,4,1
25,9,9,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.7493,3.1699,0,0,0,0,0,0,0,0,2,1
51,24,19,2,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,4.1479,3.7406,0,0,0,0,0,0,0,0,4,1
79,20,52,2,0,0,4,0,0,0,0,0,0,1,0,18,0,0,0,4.6683,3.6219,1,0,0,0,0,0,0,0,3,1
93,28,58,2,0,0,5,0,0,0,0,0,0,1,0,25,1,0,0,4.8148,3.8518,0,0,0,0,0,0,0,0,4,1
70,29,34,2,0,0,2,0,0,0,0,0,0,1,0,23,0,0,0,4.7451,3.768,0,0,0,0,0,0,0,0,1,1
78,23,48,2,1,0,4,0,0,0,0,0,0,1,0,24,0,0,0,4.7206,3.7081,0,0,0,0,0,0,0,0,3,1
78,23,48,2,1,0,4,0,0,0,0,0,0,1,0,23,0,0,0,4.639,3.7081,0,0,0,0,0,0,0,0,3,1
38,15,16,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3.8603,3.3736,0,1,0,0,0,0,0,0,2,1
88,11,70,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4.3063,3.4594,2,0,0,0,0,0,0,0,5,1
30,18,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.8532,3.281,0,0,0,0,0,0,0,0,1,1
43,19,17,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4.1269,3.6163,0,0,0,0,0,0,0,0,2,1
38,19,12,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4.1132,3.6163,0,0,0,0,0,0,0,0,2,1
20,9,4,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3.3219,2.4194,0,0,0,0,0,0,0,0,1,1
38,17,14,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4.0304,3.4548,0,0,0,0,0,0,0,0,2,1
28,14,7,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.682,3.182,0,0,0,0,0,0,0,0,1,1
56,15,34,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.2451,3.6402,0,0,0,0,0,0,0,0,3,1
51,13,31,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.2264,3.3927,0,0,0,0,0,0,0,0,3,1
52,15,30,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.2198,3.6402,0,0,0,0,0,0,0,0,3,1
112,14,91,5,1,0,5,0,0,0,0,0,0,0,0,24,0,1,0,4.4845,3.3249,1,0,0,0,0,0,0,0,4,1
33,13,13,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.9306,3.2389,0,0,0,0,0,0,0,0,2,1
40,12,21,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.9848,3.2516,0,0,0,0,0,0,0,0,2,1
54,17,30,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.2032,3.2639,1,0,0,0,0,0,0,0,1,1
26,11,8,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3.998,3.4594,0,1,0,0,0,0,0,0,1,1
123,14,102,6,1,0,5,0,0,0,0,0,0,0,0,24,0,1,0,4.5887,3.3249,1,0,0,0,0,0,0,0,5,1
63,26,30,3,2,0,1,0,0,0,0,0,0,1,0,4,4,0,0,4.5407,4.056,1,0,0,0,1,0,0,0,1,1
29,21,1,1,2,0,1,0,0,0,0,0,0,0,0,4,4,0,0,4.1163,3.7849,0,0,0,0,1,0,0,0,0,1
49,24,18,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.133,3.7406,0,0,0,0,0,0,0,0,3,1
57,36,14,2,2,0,2,0,0,0,0,0,0,1,0,4,4,0,0,4.3388,4.0277,2,0,0,0,1,0,0,0,1,1
40,17,16,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4.1317,3.7345,0,0,0,0,0,0,0,0,2,1
40,17,16,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4.1317,3.7345,0,0,0,0,0,0,0,0,2,1
40,17,16,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4.1317,3.7345,0,0,0,0,0,0,0,0,2,1
78,23,48,2,1,0,4,0,0,0,0,0,0,1,0,22,0,0,0,4.6184,3.7081,0,0,0,0,0,0,0,0,3,1
48,22,18,3,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,4.1059,3.7888,0,0,0,0,0,0,0,0,3,1
56,11,38,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.2896,3.0958,1,0,0,0,0,0,0,0,3,1
57,20,30,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.2054,3.3087,1,0,0,0,0,0,0,0,1,1
39,21,11,3,1,0,1,0,0,0,0,0,0,1,0,4,4,0,0,4.4068,3.749,0,0,0,0,1,0,0,0,1,1
42,9,26,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.7879,2.7255,0,0,0,0,0,0,0,0,3,1
50,18,25,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.2411,3.3083,0,0,0,0,0,0,0,0,3,1
48,24,17,3,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,3.9495,3.6054,0,0,0,0,0,0,0,0,1,1
26,11,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.1039,3.4594,0,1,0,0,0,0,0,0,1,1
100,23,70,3,0,0,5,0,0,0,0,0,0,1,0,20,0,0,0,4.6733,3.5014,0,0,0,0,0,0,0,0,5,1
45,20,18,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,4.0448,3.5842,0,0,0,0,1,0,0,0,2,1
37,20,10,1,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,3.9458,3.5842,0,0,0,0,1,0,0,0,1,1
21,6,8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.8442,2.585,0,1,0,0,0,0,0,0,1,1
77,20,50,3,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,4.4466,3.3842,0,0,0,0,0,0,0,0,7,1
46,22,17,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3.9802,3.7888,0,0,0,0,0,0,0,0,2,1
49,21,21,3,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,4.2575,3.8209,0,0,0,0,0,0,0,0,3,1
65,16,41,1,0,0,4,0,0,0,0,0,1,0,0,22,0,0,0,4.5145,3.1085,0,0,0,0,0,0,0,0,3,1
81,12,62,2,0,0,6,0,0,0,0,0,0,1,0,19,0,0,0,4.772,3.085,0,0,0,0,0,0,0,0,5,1
42,23,12,2,0,1,1,0,0,0,0,0,0,1,0,2,0,1,0,4.386,3.7951,0,0,0,0,0,0,0,0,1,1
43,23,13,2,0,1,2,0,0,0,0,0,0,1,0,2,0,1,0,4.3679,3.7951,0,0,0,0,0,0,0,0,1,1
108,20,80,2,0,0,5,0,0,0,0,0,1,1,0,13,0,0,0,4.7771,3.6219,0,0,0,0,0,0,0,0,5,1
42,25,9,3,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,4.2617,3.7835,0,1,0,0,0,0,0,0,2,1
67,19,41,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4.1749,3.2211,0,0,0,0,0,0,0,0,5,1
29,13,9,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.8278,3.5466,0,0,0,0,0,0,0,0,2,1
57,26,24,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4.2233,3.7193,0,0,0,0,0,0,0,0,3,1
34,10,17,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4.0431,3.3219,0,0,0,0,0,0,0,0,2,1
32,10,15,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.8903,3.3219,0,0,0,0,0,0,0,0,2,1
51,18,26,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.1608,3.6144,0,0,0,0,0,0,0,0,3,1
66,17,42,2,0,0,4,0,0,0,0,0,0,1,0,22,0,0,0,4.6443,3.4104,0,0,0,0,0,0,0,0,3,1
110,19,84,4,0,0,6,0,0,0,0,0,0,1,0,8,0,0,0,4.473,3.6163,0,0,0,0,0,0,0,0,5,1
65,16,42,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4.0331,3.625,0,0,0,0,0,0,0,0,5,1
71,19,45,2,1,0,5,0,0,0,0,0,0,0,0,11,0,0,0,4.6117,3.4714,0,0,0,0,0,0,0,0,5,1
127,42,78,3,4,0,2,0,0,1,0,0,0,2,0,22,0,1,0,5.3569,4.1096,1,0,0,0,0,0,0,0,1,1
42,25,9,3,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,4.2617,3.7835,0,1,0,0,0,0,0,0,2,1
65,21,37,5,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,4.2319,3.5585,0,0,0,0,0,0,0,0,4,1
19,9,3,2,0,0,2,0,0,0,0,0,0,1,0,3,3,0,0,3.4714,2.9477,0,0,0,0,1,0,0,0,1,1
39,19,13,2,1,0,1,0,0,0,0,0,0,1,0,4,4,0,0,4.2723,3.7216,1,0,0,0,1,0,0,0,1,1
22,14,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8454,3.6645,0,0,0,0,0,0,0,0,0,1
44,26,11,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.1552,3.4228,0,0,0,0,0,0,0,0,1,1
49,21,21,1,0,0,3,0,0,0,0,0,0,0,0,6,6,0,0,4.5915,4.2971,0,0,0,0,1,0,0,0,2,1
43,25,11,3,2,0,1,0,0,0,0,0,0,1,0,5,5,0,0,4.3884,3.8137,0,0,0,0,1,0,0,0,1,1
54,22,25,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4.2361,3.3685,0,0,0,0,0,0,0,0,3,1
43,25,11,3,2,0,1,0,0,0,0,0,0,1,0,5,5,0,0,4.3884,3.8137,0,0,0,0,1,0,0,0,1,1
52,24,21,2,1,0,5,0,0,0,0,0,0,1,0,2,2,0,0,4.3489,3.9387,1,0,0,0,1,0,0,0,4,1
33,15,11,3,0,0,1,0,0,0,0,0,0,1,0,4,4,0,0,4.0667,3.1069,0,0,0,0,1,0,0,0,1,1
47,33,7,3,0,0,1,0,0,0,0,0,0,1,0,15,14,0,0,4.3358,4.0667,0,0,0,0,1,0,0,0,1,1
43,25,11,3,2,0,1,0,0,0,0,0,0,1,0,5,5,0,0,4.3884,3.8137,0,0,0,0,1,0,0,0,1,1
36,18,11,3,0,0,1,0,0,0,0,0,0,1,0,4,4,0,0,4.229,3.281,0,0,0,0,1,0,0,0,1,1
43,25,11,3,2,0,1,0,0,0,0,0,0,1,0,5,5,0,0,4.3884,3.8137,0,0,0,0,1,0,0,0,1,1
49,7,34,1,0,0,2,0,0,0,0,0,1,0,0,7,1,1,0,4.783,2.8074,0,0,0,0,1,0,0,0,2,1
24,5,12,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,4.3035,2.3219,0,1,0,0,0,0,0,0,1,1
45,20,18,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4.0286,3.5842,0,0,0,0,0,0,0,0,2,1
66,11,48,3,0,1,5,0,1,1,0,0,0,0,0,1,0,4,0,4.3658,2.8454,2,0,1,0,0,0,0,0,4,1
44,15,22,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4.1121,3.6402,0,0,0,0,0,0,0,0,3,1
49,12,30,1,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,4.0962,3.2516,0,0,0,0,0,0,0,0,5,1
53,20,26,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4.3198,3.7842,0,0,0,0,0,0,0,0,2,1
68,31,30,3,1,0,1,0,0,0,0,0,0,1,0,3,3,0,0,4.4945,4.1715,2,0,0,0,1,0,0,0,1,1
68,31,30,3,1,0,1,0,0,0,0,0,0,1,0,3,3,0,0,4.4945,4.1715,2,0,0,0,1,0,0,0,1,1
40,31,1,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4.2898,4.0826,1,0,0,0,0,0,0,0,0,1
41,23,11,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0579,3.882,1,0,0,0,0,0,0,0,1,1
63,22,34,2,1,0,2,0,0,0,0,0,0,1,0,23,4,0,0,4.3898,3.8454,0,0,0,0,0,0,0,0,1,1
63,22,34,2,1,0,2,0,0,0,0,0,0,1,0,25,4,0,0,4.5005,3.8454,0,0,0,0,0,0,0,0,1,1
39,22,10,3,1,0,1,0,0,0,0,0,0,1,0,4,4,0,0,4.3168,3.8454,0,0,0,0,0,0,0,0,1,1
36,20,9,3,0,0,1,0,0,0,0,0,0,1,0,7,5,0,0,4.2181,3.6219,0,0,0,0,0,0,0,0,1,1
51,22,22,1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,4.0843,3.6635,0,0,0,0,0,0,0,0,3,1
39,21,11,3,1,0,1,0,0,0,0,0,0,1,0,4,4,0,0,4.4068,3.749,0,0,0,0,1,0,0,0,1,1
37,19,11,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9927,3.5369,2,0,0,0,0,0,0,0,1,1
65,30,28,4,1,2,3,0,0,0,0,0,0,2,0,10,6,2,0,4.7455,4.0696,1,0,0,0,0,0,0,0,3,1
131,16,108,1,0,1,6,0,0,0,0,0,0,0,0,52,0,1,0,4.7268,3.1085,0,1,0,0,0,0,0,0,5,1
103,15,81,5,0,0,5,0,0,0,0,0,0,1,0,25,3,0,0,4.6421,3.5069,1,0,0,0,0,0,0,0,5,1
89,16,66,3,0,3,4,0,0,0,0,0,0,1,0,3,0,3,0,4.3434,3.5,0,0,0,0,0,0,0,0,4,1
82,15,60,2,0,0,3,0,0,0,0,0,0,0,0,6,2,0,0,4.4289,3.4566,1,0,0,0,1,0,0,0,3,1
83,17,59,3,0,0,6,0,0,0,0,0,0,2,0,19,0,0,0,4.4159,3.1019,0,0,0,0,0,0,0,0,5,1
63,21,35,4,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,4.0432,3.4992,0,0,0,0,0,0,0,0,5,1
85,13,64,2,0,0,6,0,0,0,0,0,1,1,0,25,0,0,0,4.6552,3.027,0,0,0,0,0,0,0,0,5,1
92,12,73,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4.4505,3.0221,2,0,0,0,0,0,0,0,5,1
59,22,30,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4.0267,3.2313,0,0,0,0,0,0,0,0,4,1
24,9,8,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.4864,2.7255,0,0,0,0,0,0,0,0,2,1
53,13,33,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.3006,3.2389,1,0,0,0,0,0,0,0,3,1
43,11,25,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.1245,2.914,0,0,0,0,0,0,0,0,3,1
65,30,28,3,2,1,2,0,0,0,0,0,0,1,0,6,6,1,0,4.5988,4.0981,1,0,0,0,1,0,0,0,2,1
47,23,17,3,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4.3072,3.5884,1,0,0,0,0,0,0,0,2,1
55,30,18,3,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4.2241,3.8729,1,0,0,0,0,0,0,0,2,1
85,29,49,2,0,0,6,0,0,0,0,0,0,0,0,2,0,1,0,4.6572,3.4661,0,0,0,0,0,0,0,0,6,1
115,25,83,3,2,0,7,0,0,0,0,0,0,1,0,51,0,0,0,4.5841,3.4937,0,0,0,0,0,0,0,0,7,1
32,16,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6914,3.25,0,1,0,0,0,0,0,0,1,1
115,25,83,3,2,0,7,0,0,0,0,0,0,1,0,49,0,0,0,4.5963,3.4937,0,0,0,0,0,0,0,0,7,1
80,13,60,2,0,0,6,0,0,0,0,0,0,1,0,23,0,0,0,4.5581,2.7193,0,0,0,0,0,0,0,0,5,1
159,13,139,2,0,2,12,0,0,1,0,0,0,0,0,21,0,3,0,4.8895,3.2389,0,0,0,0,0,0,0,0,12,1
114,18,89,4,0,0,7,0,0,0,0,0,0,2,0,20,0,0,0,4.8214,3.4194,0,0,0,0,0,0,0,0,7,1
130,15,108,6,0,1,4,0,0,0,0,0,0,2,0,32,0,1,0,4.8784,3.1396,0,0,0,0,0,0,0,0,4,1
51,24,19,2,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,4.1479,3.7406,0,0,0,0,0,0,0,0,4,1
55,33,15,2,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4.1562,3.7865,2,0,0,0,0,0,0,0,1,1
66,29,30,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.1669,3.673,1,0,0,0,0,0,0,0,1,1
32,24,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.1556,3.8554,0,0,0,0,0,0,0,0,0,0
27,19,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.8562,3.3264,0,0,0,0,0,0,0,0,0,0
53,19,27,5,0,0,3,0,0,0,0,0,0,3,0,0,0,1,0,4.0778,3.3264,0,0,0,0,0,0,0,0,3,0
26,14,5,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3.8253,3.182,0,0,0,0,0,0,0,0,1,0
27,19,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9121,3.4058,0,0,0,0,0,0,0,0,0,0
26,18,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.8731,3.4613,0,0,0,0,0,0,0,0,0,0
42,14,21,4,0,0,2,0,0,0,0,0,0,2,0,8,4,1,0,4.3384,2.9852,0,0,0,0,1,0,0,0,2,0
47,16,24,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4.1857,3.4528,0,0,0,0,0,0,0,0,3,0
30,22,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9144,3.5383,0,0,0,0,0,0,0,0,0,0
23,15,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.5014,3.1899,0,0,0,0,0,0,0,0,0,0
30,22,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.8477,3.5383,0,0,0,0,0,0,0,0,0,0
59,20,32,3,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,4.2342,3.5842,0,0,0,0,0,0,0,0,3,0
23,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6753,3.2028,0,0,0,0,0,0,0,0,0,0
37,11,19,3,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,4.0335,2.4817,0,0,0,0,0,0,0,0,2,0
